split,idx
valid,2018
valid,5603
valid,1916
valid,9744
valid,2547
valid,234
valid,7204
valid,8854
valid,4011
valid,8422
valid,8185
valid,13248
valid,13406
valid,13403
valid,6516
valid,3037
valid,3558
valid,11858
valid,13751
valid,1776
valid,13633
valid,6878
valid,12161
valid,13024
valid,2703
valid,1638
valid,3457
valid,12179
valid,5929
valid,5421
valid,2016
valid,1225
valid,4652
valid,7650
valid,6977
valid,10744
valid,13397
valid,7012
valid,4482
valid,11298
valid,3731
valid,13462
valid,5956
valid,6674
valid,5242
valid,8953
valid,5202
valid,11606
valid,9696
valid,2890
valid,1495
valid,2405
valid,12044
valid,850
valid,2694
valid,11651
valid,1876
valid,2312
valid,11101
valid,323
valid,1410
valid,33
valid,6710
valid,1718
valid,4742
valid,5423
valid,7122
valid,12889
valid,2015
valid,3488
valid,6198
valid,9842
valid,3213
valid,4803
valid,1397
valid,4318
valid,10423
valid,10472
valid,5473
valid,10926
valid,10855
valid,3607
valid,4691
valid,2298
valid,5932
valid,12077
valid,13225
valid,5151
valid,7187
valid,2583
valid,10055
valid,3064
valid,12096
valid,7207
valid,6025
valid,10292
valid,9792
valid,10634
valid,7459
valid,8885
valid,4613
valid,12239
valid,295
valid,12450
valid,2546
valid,11573
valid,8880
valid,6056
valid,462
valid,9697
valid,861
valid,8933
valid,7360
valid,9417
valid,10467
valid,8497
valid,223
valid,11066
valid,553
valid,10295
valid,7886
valid,2086
valid,7454
valid,2994
valid,2219
valid,9586
valid,5020
valid,1082
valid,13228
valid,1840
valid,3125
valid,5868
valid,4132
valid,13214
valid,11375
valid,6794
valid,9239
valid,1241
valid,5843
valid,12660
valid,2960
valid,5472
valid,12022
valid,5106
valid,8242
valid,1553
valid,9143
valid,10734
valid,8346
valid,2659
valid,9397
valid,4492
valid,1089
valid,8733
valid,2553
valid,12345
valid,10081
valid,5379
valid,10073
test,509
test,10766
test,9317
test,13300
test,11412
test,7499
test,12872
test,1970
test,7381
test,185
test,8212
test,9547
test,12142
test,6780
test,6119
test,12977
test,2241
test,8841
test,499
test,3220
test,9366
test,11836
test,10119
test,4069
test,8914
test,7496
test,7747
test,4542
test,8994
test,7866
test,6808
test,13390
test,10674
test,13332
test,11888
test,12369
test,4975
test,8233
test,4747
test,12441
test,4483
test,12653
test,4882
test,3452
test,12264
test,11136
test,2134
test,7658
test,8264
test,7432
test,12143
test,10227
test,3186
test,1822
test,5484
test,1782
test,6996
test,3674
test,1535
test,4702
test,7398
test,9507
test,10563
test,1993
test,1248
test,2164
test,6659
test,7764
test,11604
test,10496
test,13476
test,11348
test,2534
test,5357
test,7295
test,5394
test,1158
test,858
test,9126
test,2402
test,12697
test,12379
test,8256
test,12144
test,10150
test,10749
test,10086
test,2664
test,2477
test,2391
test,5736
test,6679
test,10229
test,2089
test,13376
test,5873
test,5516
test,12346
test,7855
test,11449
test,8312
test,3341
test,8928
test,12744
test,7954
test,8141
test,7313
test,10767
test,7646
test,8303
test,7378
test,77
test,1845
test,5866
test,12901
test,11470
test,489
test,12454
test,5592
test,2452
test,6086
test,3530
test,583
test,5967
test,6509
test,9673
test,809
test,12742
test,9318
test,9964
test,4368
test,9304
test,11231
test,5737
test,13726
test,7345
test,6412
test,3492
test,3532
test,6264
test,2597
test,12678
test,6134
test,5927
test,2632
test,4684
test,11826
test,10909
test,8221
test,4440
test,587
test,12021
test,10933
test,3144
test,11757
test,3748
test,2518
test,4487
test,546
test,2501
test,179
test,5464
test,4294
test,4035
test,4690
test,4339
test,9089
test,12158
test,1987
test,6005
test,10328
test,11364
test,7177
test,3354
test,9636
test,4096
test,12764
test,1186
test,7784
test,12812
test,2893
test,7282
test,10343
test,3553
test,10864
test,13284
test,3479
test,9367
test,673
test,11353
test,11347
test,1208
test,2080
test,5536
test,12987
test,8919
test,4406
test,2387
test,4174
test,10586
test,12734
test,6687
test,2718
test,1399
test,11660
test,6852
test,6463
test,700
test,5721
test,2630
test,13033
test,11324
test,2124
test,6060
test,7231
test,10400
test,10728
test,6927
test,4581
test,5176
test,8184
test,9589
test,4367
test,10936
test,4238
test,869
test,12216
test,2042
test,9157
test,2744
test,7175
test,10863
test,11247
test,10153
test,2776
test,4084
test,9914
test,13253
test,8152
test,7660
test,5033
test,2373
test,12888
test,11059
test,1023
test,9773
test,2950
test,13354
test,263
test,3606
test,1689
test,3868
test,5189
test,6040
test,2709
test,7673
test,7349
test,4291
test,6859
test,9286
test,2178
test,1253
test,10947
test,264
test,13727
test,10107
test,9154
test,11933
test,92
test,12518
test,8238
test,3990
test,13637
test,1164
test,10470
test,64
test,1808
test,10165
test,5575
test,4117
test,9691
test,11056
test,3011
test,2900
test,13272
test,4290
test,5991
test,7788
test,5312
test,7013
test,5424
test,6460
test,9780
test,3202
test,6999
test,6016
test,11701
test,12582
test,12405
test,12613
test,1342
test,2014
test,8289
test,2589
test,12347
test,4950
test,10020
test,6962
test,7951
test,9088
test,276
test,5562
test,2394
test,12684
test,10528
test,7081
test,11900
test,8157
test,6897
test,12082
test,5907
test,6823
test,1120
test,2713
test,3826
test,10042
test,4175
test,9911
test,2911
test,12915
test,3743
test,247
test,5585
test,8957
test,12532
test,10299
test,8182
test,1450
test,3483
test,13741
test,6799
test,8725
test,9872
test,11417
test,12123
test,5136
test,11423
test,348
test,6475
test,7962
test,9119
test,12478
test,3908
test,11665
test,8299
test,740
test,711
test,4197
test,6806
test,597
test,7580
test,4836
test,8291
test,9440
test,11912
test,5145
test,9578
test,12512
test,4375
test,4211
test,9093
test,11138
test,10330
test,6932
test,5779
test,1534
test,65
test,9406
test,6457
test,7152
test,2082
test,8975
test,840
test,11305
test,3554
test,2874
test,119
test,4737
test,8129
test,8588
test,12629
test,8139
test,13551
test,11091
test,11019
test,2199
test,1540
test,11867
test,772
test,6572
test,10200
test,3834
test,5459
test,6225
test,9211
test,2206
test,7510
test,9921
test,10553
test,6186
test,8774
test,6992
test,4128
test,10342
test,4596
test,7716
test,7278
test,7711
test,13673
test,2554
test,3476
test,4715
test,2182
test,9450
test,5469
test,11880
test,3423
test,1886
test,12127
test,12756
test,4056
test,9490
test,8850
test,7
test,460
test,10386
test,12305
test,8816
test,6443
test,10880
test,4267
test,11034
test,258
test,11465
test,13004
test,9439
test,6591
test,2261
test,4712
test,11608
test,3235
test,9998
test,1706
test,2416
test,8271
test,4917
test,3709
test,8819
test,13160
test,6203
test,3867
test,8195
test,6505
test,13404
test,8322
test,1235
test,9357
test,2254
test,2977
test,10785
test,11014
test,2418
test,9424
test,3108
test,13011
test,6694
test,3519
test,11275
test,12636
test,10913
test,7237
test,6696
test,3890
test,1502
test,6470
test,6394
test,11629
test,316
test,12700
test,9174
test,695
test,5195
test,1221
test,13449
test,1224
test,10237
test,10063
test,10943
test,12529
test,9099
test,7585
test,4679
test,1066
test,13389
test,8189
test,9457
test,12947
test,5897
test,6237
test,13380
test,863
test,997
test,12894
test,13607
test,9122
test,10492
test,1697
test,12050
test,2712
test,10261
test,1057
test,5494
test,239
test,4580
test,1256
test,584
test,9869
test,3280
test,3602
test,8940
test,3843
test,6602
test,12905
test,1156
test,3840
test,2344
test,12937
test,13256
test,8985
test,7636
test,2536
test,6206
test,6984
test,1428
test,7557
test,11200
test,12553
test,654
test,88
test,10080
test,4047
test,10331
test,1492
test,3276
test,5563
test,3356
test,7927
test,8091
test,11824
test,11450
test,8671
test,8581
test,12430
test,13211
test,11410
test,8236
test,10205
test,2896
test,4706
test,3293
test,13025
test,7462
test,5116
test,11818
test,8840
test,1468
test,285
test,7024
test,1033
test,12870
test,2732
test,7566
test,10560
test,10972
test,8820
test,10630
test,6651
test,2020
test,11366
test,10791
test,5692
test,12170
test,11482
test,2561
test,7870
test,752
test,908
test,11276
test,4911
test,1188
test,4764
test,7457
test,11992
test,4512
test,1579
test,706
test,4924
test,8214
test,7482
test,7871
test,502
test,545
test,10039
test,1813
test,6738
test,10835
test,1258
test,7740
test,11147
test,4059
test,5178
test,5622
test,2793
test,10404
test,10381
test,3392
test,9839
test,5539
test,11587
test,3477
test,13458
test,718
test,10051
test,5678
test,544
test,2810
test,3716
test,11767
test,564
test,8904
test,13009
test,2607
test,7786
test,3095
test,2203
test,13185
test,5564
test,7980
test,2650
test,237
test,9967
test,48
test,2357
test,9732
test,12846
test,4239
test,1462
test,7021
test,8225
test,3652
test,12029
test,2249
test,10881
test,1514
test,7970
test,3347
test,6974
test,4168
test,4819
test,3381
test,3851
test,12175
test,5149
test,2521
test,10014
test,7904
test,2194
test,2926
test,2711
test,5086
test,1631
test,1711
test,6804
test,9541
test,1380
test,3190
test,6735
test,2701
test,13502
test,7303
test,12480
test,3082
test,6255
test,9014
test,305
test,12226
test,3944
test,8208
test,6391
test,7574
test,8960
test,10017
test,7267
test,273
test,9353
test,6428
test,11248
test,5338
test,4766
test,6881
test,5253
test,9555
test,8566
test,12054
test,2818
test,10233
test,9688
test,8354
test,7039
test,3133
test,6023
test,5004
test,8572
test,12278
test,2980
test,7751
test,4453
test,3796
test,5251
test,2071
test,5268
test,10928
test,13263
test,11760
test,10876
test,10044
test,8520
test,4484
test,7323
test,11158
test,195
test,11338
test,10825
test,9959
test,7908
test,11842
test,7057
test,6663
test,2745
test,5955
test,7473
test,7001
test,8386
test,9937
test,3974
test,7025
test,8557
test,8454
test,5623
test,4248
test,1317
test,3641
test,12314
test,12814
test,5850
test,10575
test,12657
test,596
test,1420
test,11901
test,7652
test,11270
test,8394
test,11974
test,11979
test,4824
test,4159
test,9841
test,13062
test,9352
test,8812
test,2303
test,11388
test,510
test,6465
test,9129
test,12464
test,9646
test,4633
test,591
test,10247
test,11161
test,2479
test,9075
test,313
test,2432
test,8003
test,1008
test,12172
test,10176
test,11123
test,11560
test,1162
test,1231
test,8316
test,9764
test,13479
test,10231
test,7766
test,705
test,3644
test,3172
test,3312
test,6381
test,1372
test,4861
test,7316
test,4075
test,5608
test,3638
test,1448
test,2451
test,8562
test,4443
test,7484
test,150
test,13355
test,8111
test,10408
test,10611
test,7755
test,2172
test,11440
test,12504
test,8569
test,8688
test,4816
test,4408
test,5005
test,11367
test,7821
test,12286
test,10750
test,93
test,4413
test,5135
test,2248
test,9498
test,1736
test,8424
test,11256
test,11459
test,5920
test,9387
test,5022
test,8952
test,1285
test,5849
test,5828
test,9293
test,1388
test,1226
test,7042
test,11491
test,12696
test,2742
test,4586
test,11172
test,13556
test,11648
test,94
test,2435
test,4372
test,6966
test,8051
test,6124
test,11312
test,6529
test,2504
test,9074
test,12760
test,5380
test,2943
test,11238
test,12623
test,6785
test,2223
test,4901
test,10949
test,7691
test,10826
test,219
test,6057
test,11686
test,6647
test,8066
test,4998
test,2350
test,4895
test,6195
test,3096
test,8170
test,885
test,1437
test,2762
test,10377
test,397
test,4657
test,3804
test,6102
test,9
test,3091
test,4376
test,4845
test,1644
test,8433
test,7447
test,964
test,7215
test,4196
test,4099
test,12231
test,13635
test,1655
test,1461
test,13104
test,5735
test,9895
test,12001
test,8509
test,4313
test,3349
test,7052
test,2367
test,7743
test,11103
test,10133
test,11385
test,10455
test,9830
test,5971
test,9320
test,10732
test,11351
test,3494
test,8378
test,8280
test,11025
test,269
test,4017
test,12975
test,12070
test,10286
test,11907
test,9399
test,3327
test,3574
test,12311
test,2216
test,7108
test,12608
test,12155
test,4851
test,328
test,11741
test,11766
test,8086
test,8843
test,3564
test,9631
test,7094
test,286
test,1460
test,8763
test,12073
test,5769
test,9131
test,568
test,3719
test,8720
test,4559
test,1721
test,5550
test,11565
test,13120
test,12924
test,8626
test,9068
test,13170
test,3080
test,5863
test,2969
test,1154
test,1097
test,722
test,9279
test,7426
test,8608
test,87
test,7576
test,11868
test,8498
test,3178
test,5674
test,9958
test,13090
test,2191
test,7048
test,7476
test,4127
test,2612
test,10659
test,3507
test,10378
test,11955
test,8314
test,8690
test,12154
test,4167
test,7015
test,7027
test,10275
test,6827
test,407
test,5185
test,938
test,9370
test,2262
test,5003
test,3562
test,8676
test,9332
test,9031
test,2681
test,3911
test,12739
test,12983
test,2661
test,5821
test,10483
test,1946
test,11016
test,936
test,9235
test,406
test,13302
test,6636
test,11621
test,3903
test,13526
test,3556
test,5583
test,11705
test,3576
test,3256
test,12520
test,8383
test,7838
test,7977
test,7309
test,9177
test,4775
test,2040
test,12201
test,5309
test,1250
test,2858
test,7819
test,8834
test,12807
test,5088
test,5296
test,3421
test,9410
test,11804
test,8155
test,10364
test,6520
test,4392
test,1301
test,3215
test,6904
test,6004
test,2855
test,13315
test,8177
test,2188
test,12431
test,10669
test,6807
test,2735
test,4953
test,11211
test,5417
test,9630
test,473
test,1548
test,62
test,838
test,13585
test,12685
test,10727
test,2680
test,9929
test,13398
test,8107
test,1915
test,6536
test,5990
test,4311
test,613
test,6690
test,8942
test,8646
test,1213
test,708
test,7723
test,3390
test,9466
test,6802
test,9645
test,11469
test,7552
test,6105
test,4299
test,11178
test,1895
test,4486
test,7639
test,10048
test,4830
test,8611
test,9705
test,4980
test,11519
test,5803
test,252
test,8150
test,11580
test,9371
test,8606
test,8837
test,7791
test,2568
test,8510
test,12583
test,8836
test,10365
test,10606
test,5438
test,13652
test,12795
test,13313
test,9743
test,6601
test,5815
test,8432
test,10653
test,4371
test,1122
test,11815
test,1920
test,3759
test,8609
test,13437
test,7145
test,11554
test,6233
test,9532
test,677
test,2679
test,4885
test,7596
test,5677
test,4093
test,7931
test,9761
test,5846
test,7221
test,1056
test,8916
test,2070
test,4241
test,9653
test,12034
test,5284
test,3511
test,10834
test,1336
test,10100
test,12726
test,1093
test,12427
test,672
test,5890
test,9118
test,9590
test,8441
test,2945
test,1793
test,7250
test,1296
test,5121
test,3752
test,9027
test,6302
test,1306
test,6606
test,7708
test,671
test,11301
test,5638
test,1281
test,7983
test,10738
test,3425
test,7456
test,3640
test,1659
test,5509
test,12246
test,5549
test,12655
test,2669
test,1118
test,3142
test,12407
test,9558
test,8017
test,2128
test,12541
test,6163
test,12007
test,5437
test,2538
test,3399
test,7669
test,12166
test,9313
test,7355
test,4621
test,4604
test,5963
test,9218
test,12964
test,894
test,9786
test,4681
test,51
test,10544
test,1742
test,385
test,297
test,9695
test,7543
test,6223
test,7410
test,3610
test,1435
test,8999
test,11876
test,8209
test,11179
test,11451
test,4792
test,4249
test,2153
test,10862
test,9989
test,9355
test,6389
test,10486
test,898
test,13335
test,1298
test,1493
test,4387
test,12645
test,8932
test,1294
test,4306
test,10056
test,12114
test,6832
test,9583
test,4005
test,5361
test,8054
test,13577
test,7841
test,10998
test,9486
test,4105
test,10416
test,4541
test,6103
test,2526
test,12941
test,11877
test,3916
test,10192
test,5169
test,1052
test,2491
test,1395
test,12601
test,3135
test,12984
test,1496
test,6371
test,7373
test,9298
test,3645
test,6812
test,9662
test,1183
test,719
test,132
test,3233
test,5364
test,8205
test,10491
test,11664
test,6316
test,3585
test,771
test,4536
test,3922
test,723
test,1425
test,9128
test,11572
test,9156
test,2231
test,10405
test,1532
test,8901
test,7521
test,1483
test,10548
test,12085
test,4743
test,9716
test,3301
test,7941
test,12787
test,4219
test,6052
test,10426
test,12838
test,1809
test,10498
test,10673
test,1729
test,11297
test,8716
test,9726
test,3107
test,9644
test,12935
test,9985
test,9436
test,9207
test,6158
test,4279
test,7274
test,5894
test,1141
test,12732
test,6349
test,2756
test,3212
test,11683
test,4951
test,2332
test,1216
test,12624
test,11021
test,13356
test,9642
test,6608
test,10291
test,491
test,11533
test,497
test,13602
test,6501
test,1378
test,5104
test,4448
test,1961
test,8048
test,6485
test,3702
test,2111
test,12585
test,8339
test,6028
test,5408
test,6931
test,4
test,13015
test,10860
test,5946
test,12128
test,7037
test,8010
test,7399
test,5981
test,6624
test,1340
test,2436
test,13067
test,1889
test,12211
test,10698
test,12556
test,12424
test,10141
test,7611
test,9360
test,10277
test,7649
test,7252
test,888
test,1510
test,1131
test,99
test,9386
test,327
test,3637
test,3835
test,5355
test,7375
test,3619
test,5418
test,10025
test,12371
test,8165
test,3103
test,10689
test,12864
test,6130
test,4809
test,2398
test,1026
test,2230
test,2843
test,9666
test,733
test,4705
test,3325
test,8998
test,2425
test,10476
test,8343
test,2635
test,10524
test,4100
test,12946
test,8822
test,6866
test,8704
test,7942
test,739
test,6994
test,9108
test,7794
test,46
test,3016
test,11860
test,4643
test,7626
test,244
test,13682
test,4513
test,8565
test,5980
test,2515
test,12495
test,6702
test,3790
test,1639
test,8584
test,5432
test,6983
test,8949
test,5229
test,9537
test,1641
test,7643
test,8535
test,7564
test,4139
test,11218
test,5614
test,7033
test,12716
test,13006
test,12257
test,11349
test,13394
test,11742
test,5101
test,13233
test,6120
test,13194
test,8875
test,4555
test,12185
test,10680
test,3236
test,4384
test,8466
test,167
test,1099
test,7732
test,3359
test,230
test,4129
test,7188
test,4952
test,1110
test,8311
test,8941
test,6352
test,839
test,10842
test,300
test,13393
test,6750
test,7293
test,12969
test,6640
test,10577
test,2608
test,9275
test,2898
test,4603
test,6328
test,5734
test,7956
test,3744
test,11684
test,1562
test,1712
test,567
test,11458
test,2840
test,10485
test,9966
test,7133
test,9948
test,1732
test,12766
test,6737
test,11582
test,1343
test,8220
test,2185
test,6515
test,9611
test,11531
test,5089
test,3973
test,5032
test,1922
test,3899
test,10620
test,11162
test,11235
test,13346
test,2800
test,7311
test,1479
test,12549
test,11865
test,3817
test,1678
test,43
test,5701
test,4729
test,7856
test,9787
test,9065
test,9469
test,6296
test,7638
test,13147
test,4454
test,12810
test,12832
test,6129
test,7371
test,8624
test,3416
test,8371
test,12771
test,95
test,1744
test,4160
test,11966
test,6585
test,8741
test,4956
test,8824
test,9701
test,9153
test,7817
test,11635
test,282
test,249
test,7733
test,334
test,6065
test,2982
test,8133
test,12798
test,4488
test,6631
test,9056
test,7213
test,11383
test,9029
test,8686
test,6478
test,8695
test,13192
test,9022
test,970
test,2280
test,6497
test,996
test,1180
test,5965
test,12009
test,3402
test,4611
test,5395
test,13358
test,7991
test,11435
test,10138
test,2741
test,1020
test,10197
test,1901
test,2433
test,4221
test,11409
test,9471
test,5221
test,13202
test,8193
test,13659
test,528
test,4697
test,4065
test,7174
test,5588
test,7899
test,394
test,3294
test,1817
test,5942
test,3069
test,10001
test,5366
test,1418
test,7690
test,1767
test,4140
test,4778
test,9199
test,5248
test,12738
test,13474
test,6925
test,13639
test,7165
test,9085
test,10388
test,3185
test,4391
test,5988
test,6776
test,5477
test,12176
test,12322
test,2137
test,3422
test,3389
test,2622
test,4042
test,5443
test,5342
test,9978
test,1504
test,7921
test,9237
test,5558
test,2845
test,2167
test,614
test,10101
test,5892
test,13478
test,2846
test,1108
test,3547
test,11052
test,5045
test,8829
test,4273
test,6099
test,10487
test,1389
test,4783
test,11268
test,622
test,12793
test,9364
test,1470
test,6775
test,3393
test,8732
test,10111
test,6493
test,7132
test,5778
test,631
test,6734
test,6087
test,8610
test,9832
test,7258
test,1911
test,3529
test,630
test,8400
test,717
test,8828
test,6926
test,12782
test,559
test,12423
test,6791
test,7011
test,12377
test,11969
test,2046
test,12289
test,10783
test,470
test,12487
test,8617
test,4746
test,7120
test,8192
test,6339
test,4334
test,8735
test,9098
test,3776
test,833
test,13720
test,4478
test,1039
test,10336
test,4130
test,11509
test,4351
test,6432
test,11361
test,4260
test,13589
test,5141
test,3886
test,7075
test,4838
test,4232
test,5467
test,1754
test,10128
test,12219
test,12208
test,11389
test,763
test,2005
test,7514
test,5661
test,1687
test,5152
test,10892
test,8405
test,1959
test,2052
test,12599
test,994
test,7879
test,11296
test,6719
test,4345
test,6521
test,9733
test,5961
test,61
test,3219
test,6205
test,8890
test,13101
test,11233
test,6256
test,1956
test,12661
test,6418
test,2322
test,12637
test,3406
test,9385
test,12503
test,7707
test,4817
test,8532
test,3024
test,11584
test,9802
test,3983
test,8622
test,2603
test,8468
test,12418
test,5665
test,5044
test,7833
test,206
test,10016
test,10573
test,10
test,13227
test,9711
test,1874
test,533
test,3783
test,6425
test,2430
test,12344
test,12477
test,9091
test,10194
test,12563
test,889
test,16
test,3976
test,12569
test,5479
test,5649
test,13649
test,12863
test,6972
test,9604
test,3773
test,5524
test,2998
test,1223
test,9402
test,2801
test,3541
test,1583
test,3441
test,1629
test,7680
test,10818
test,11679
test,11983
test,13700
test,610
test,9171
test,307
test,2301
test,6673
test,1586
test,11407
test,2722
test,4364
test,2780
test,5496
test,11690
test,2286
test,9927
test,3439
test,513
test,5753
test,10550
test,5098
test,3728
test,8420
test,1124
test,8367
test,12694
test,10896
test,10982
test,146
test,6422
test,2343
test,5504
test,6299
test,12069
test,1811
test,12586
test,12690
test,13716
test,8530
test,6546
test,11526
test,3825
test,1730
test,8074
test,6043
test,3581
test,8865
test,5630
test,7810
test,11773
test,12317
test,8428
test,3200
test,8410
test,4879
test,10243
test,10992
test,9063
test,2423
test,4325
test,4616
test,11548
test,3872
test,4428
test,12811
test,8296
test,5660
test,12833
test,8638
test,8449
test,9748
test,4933
test,7368
test,7541
test,13641
test,7513
test,7455
test,2308
test,1041
test,7352
test,2119
test,7689
test,5595
test,433
test,11712
test,8731
test,1656
test,8411
test,2841
test,10612
test,2520
test,7822
test,5637
test,471
test,5729
test,560
test,1823
test,2069
test,2057
test,6453
test,1568
test,5461
test,2605
test,11429
test,2459
test,3370
test,6490
test,5250
test,6846
test,2933
test,6447
test,13041
test,3734
test,10367
test,12087
test,3131
test,4955
test,13712
test,4894
test,6532
test,2061
test,11271
test,11713
test,1355
test,9229
test,12101
test,8147
test,12420
test,7558
test,10649
test,5030
test,2782
test,5416
test,5
test,14
test,10852
test,2579
test,12884
test,825
test,2407
test,3807
test,926
test,2624
test,10798
test,2836
test,8689
test,4716
test,11476
test,3424
test,4550
test,1547
test,7111
test,2161
test,9756
test,617
test,3590
test,5812
test,6064
test,11183
test,8571
test,9877
test,7897
test,6392
test,9477
test,2358
test,5877
test,9446
test,13274
test,6011
test,716
test,3130
test,12221
test,140
test,2871
test,376
test,4722
test,2973
test,4707
test,266
test,3545
test,13112
test,233
test,7218
test,7615
test,13132
test,7811
test,12705
test,13061
test,4358
test,9865
test,5462
test,2449
test,13219
test,10873
test,7194
test,11144
test,4797
test,13399
test,2125
test,4946
test,12341
test,9686
test,25
test,5896
test,11807
test,798
test,4753
test,1004
test,13655
test,2317
test,4310
test,5215
test,1481
test,4675
test,7140
test,3230
test,1872
test,10072
test,4528
test,4097
test,4822
test,10032
test,8906
test,278
test,2311
test,10679
test,12751
test,10777
test,13124
test,8270
test,5001
test,11095
test,11505
test,6145
test,6194
test,11711
test,7413
test,6777
test,13339
test,823
test,13167
test,12084
test,355
test,8323
test,1861
test,878
test,3396
test,526
test,11159
test,1996
test,4455
test,5168
test,6938
test,8550
test,431
test,2374
test,9249
test,10922
test,7801
test,7537
test,2362
test,12013
test,8772
test,3210
test,2289
test,2912
test,9916
test,11590
test,2601
test,7388
test,2251
test,2646
test,12263
test,4078
test,6366
test,1407
test,13723
test,7245
test,13653
test,11653
test,4863
test,2176
test,10134
test,6818
test,1683
test,1367
test,2764
test,4083
test,10796
test,12746
test,2734
test,8380
test,12642
test,9337
test,8644
test,2738
test,1883
test,12245
test,10010
test,7860
test,5545
test,7091
test,13388
test,8357
test,2218
test,13269
test,384
test,1921
test,1642
test,1511
test,12113
test,7511
test,11396
test,2615
test,6156
test,9350
test,11493
test,1934
test,9757
test,3175
test,629
test,10684
test,13402
test,8198
test,193
test,3207
test,4936
test,5712
test,8760
test,5419
test,7529
test,141
test,10104
test,5499
test,2600
test,7016
test,6242
test,11334
test,651
test,10967
test,13724
test,1640
test,1962
test,3712
test,9831
test,9819
test,11819
test,6121
test,2399
test,6645
test,11600
test,13002
test,12891
test,2733
test,2865
test,6988
test,4866
test,12065
test,2856
test,12178
test,5668
test,11140
test,3914
test,11928
test,9573
test,5582
test,3680
test,12718
test,1381
test,2217
test,12748
test,3305
test,1376
test,1037
test,3247
test,7300
test,12835
test,4031
test,11209
test,10801
test,4699
test,6576
test,12641
test,4357
test,2509
test,3249
test,3551
test,902
test,6752
test,5188
test,2727
test,3358
test,5153
test,3201
test,9685
test,7816
test,928
test,9114
test,15
test,9501
test,576
test,5765
test,69
test,9526
test,4016
test,10538
test,6826
test,6230
test,4770
test,10269
test,10023
test,4543
test,3874
test,11797
test,3427
test,2748
test,6570
test,3288
test,4089
test,11142
test,10345
test,7063
test,4693
test,13220
test,2325
test,13271
test,8891
test,1346
test,12308
test,10202
test,6637
test,11466
test,13711
test,12439
test,13697
test,6029
test,2551
test,817
test,2828
test,6762
test,12692
test,5428
test,469
test,12816
test,5789
test,11853
test,13496
test,10422
test,6479
test,1633
test,8746
test,12133
test,5969
test,9343
test,12703
test,11317
test,389
test,646
test,3624
test,3486
test,10941
test,1063
test,5294
test,9390
test,4905
test,7126
test,7067
test,4930
test,241
test,6449
test,2531
test,13059
test,6644
test,12094
test,12741
test,1390
test,8474
test,8325
test,13056
test,2726
test,9655
test,7350
test,4609
test,4890
test,6083
test,6396
test,2482
test,10419
test,11202
test,9857
test,5954
test,13566
test,3100
test,5713
test,1648
test,4201
test,13314
test,1652
test,12174
test,5746
test,4525
test,5232
test,292
test,12959
test,585
test,1800
test,11369
test,8447
test,372
test,12075
test,13136
test,9781
test,8244
test,1674
test,8559
test,8862
test,3371
test,11173
test,13622
test,784
test,8980
test,1561
test,196
test,6593
test,1908
test,503
test,13321
test,6441
test,3355
test,10815
test,3241
test,5744
test,1121
test,5546
test,4932
test,7453
test,1525
test,4164
test,2335
test,9817
test,5123
test,6744
test,12047
test,2754
test,5986
test,1313
test,952
test,6035
test,10567
test,8065
test,1609
test,13461
test,6058
test,5445
test,5993
test,682
test,6484
test,3164
test,8095
test,10585
test,11691
test,3894
test,7901
test,12404
test,13480
test,5134
test,10321
test,5782
test,5365
test,3933
test,11415
test,4999
test,4152
test,13080
test,10964
test,314
test,12066
test,8962
test,7975
test,4335
test,7645
test,3664
test,12834
test,7657
test,9168
test,4350
test,2654
test,4869
test,12309
test,6258
test,13560
test,12980
test,9779
test,12251
test,13588
test,2655
test,8169
test,7377
test,13657
test,3245
test,11102
test,10714
test,12188
test,11847
test,149
test,13139
test,11962
test,13309
test,7610
test,5643
test,2696
test,4106
test,770
test,2149
test,12631
test,5453
test,11115
test,5893
test,9814
test,10255
test,12886
test,4762
test,8882
test,475
test,7223
test,9441
test,1412
test,6851
test,1614
test,12755
test,7330
test,2740
test,7219
test,2690
test,3863
test,13488
test,4087
test,1999
test,12584
test,11308
test,3967
test,11391
test,10061
test,9282
test,1891
test,6247
test,8215
test,10437
test,8094
test,5468
test,3749
test,3081
test,3340
test,7661
test,5972
test,11400
test,424
test,4989
test,3180
test,8907
test,5172
test,12118
test,11972
test,4431
test,1709
test,1601
test,3697
test,12908
test,4109
test,7665
test,2917
test,12602
test,1068
test,3937
test,1838
test,6383
test,3063
test,500
test,6226
test,8499
test,11655
test,3129
test,8306
test,13020
test,265
test,170
test,2366
test,9120
test,3882
test,4490
test,6860
test,4576
test,4850
test,3227
test,6882
test,10770
test,1402
test,10471
test,9164
test,7888
test,3775
test,7527
test,12664
test,10183
test,7512
test,342
test,11971
test,2595
test,3277
test,9444
test,4515
test,3526
test,2400
test,1781
test,8877
test,6798
test,6665
test,189
test,1361
test,7234
test,12665
test,2055
test,8784
test,879
test,3724
test,8290
test,8153
test,11594
test,572
test,7263
test,108
test,8748
test,6351
test,535
test,1471
test,3566
test,6321
test,4162
test,11720
test,2036
test,1508
test,1293
test,12294
test,2716
test,7066
test,13699
test,2792
test,2835
test,841
test,9568
test,3988
test,9033
test,13616
test,6525
test,4641
test,6024
test,1858
test,2645
test,6420
test,2417
test,2411
test,7628
test,12558
test,2720
test,13601
test,1748
test,988
test,13541
test,8973
test,6941
test,11146
test,7102
test,11581
test,7442
test,10604
